Codice AIC;Sost.isce;Sost.ito;Descrizione prodotto;Ditta produttrice;Forma farmaceutica;Principio Attivo;A.T.C. Descrizione;Cod. gruppo;Descrizione gruppo;Tipo prodotto;Doping;Glutine;Stupefacente;Temperatura;Mesi di validita';Validita' dopo apertura;Iva;Prz. Att.;Imp.Assist;PrzRimE.;Obbligatorieta';Particolarita';Cl;Prescrivibilita';Tipo ricetta;Regime SSN;Note prescrizione
049987023;;;MELIGLIX*28CPR RIV 25MG;AURORA BIOFARMA Srl;COMPRESSE RIVESTITE;SITAGLIPTIN CLORIDRATO MONOIDRATO;SITAGLIPTIN;RWB;SITAGLIPTIN 25MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;21.88;0.0;21.88;NON OBBLIGATORIA;SCHEDA DI PRESCRIZIONE;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 100
049987098;;;MELIGLIX*28CPR RIV 50MG;AURORA BIOFARMA Srl;COMPRESSE RIVESTITE;SITAGLIPTIN CLORIDRATO MONOIDRATO;SITAGLIPTIN;RWC;SITAGLIPTIN 50MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;21.88;0.0;21.88;NON OBBLIGATORIA;SCHEDA DI PRESCRIZIONE;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 100
037077221;;;MELOXICAM EG*30CPR 15MG;EG SpA;COMPRESSE DIVISIBILI;MELOXICAM;MELOXICAM;CWA;MELOXICAM 15MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;60 MESI;;ALIQUOTA 10%;6.02;0.0;6.02;OBBL.1GR.OXICAM DERIVATI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 66: CLASSE A PER PATOL.
037069224;;;MELOXICAM MY*30CPR 15MG;MYLAN SpA;COMPRESSE DIVISIBILI;MELOXICAM;MELOXICAM;CWA;MELOXICAM 15MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;6.02;0.0;6.02;OBBL.1GR.OXICAM DERIVATI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 66: CLASSE A PER PATOL.
037069073;;;MELOXICAM MY*30CPR 7,5MG;MYLAN SpA;COMPRESSE;MELOXICAM;MELOXICAM;CWB;MELOXICAM 7,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;4.9;0.0;4.9;OBBL.1GR.OXICAM DERIVATI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 66: CLASSE A PER PATOL.
037322260;;;MELOXICAM ZENT*30CPR 15MG;ZENTIVA ITALIA Srl;COMPRESSE DIVISIBILI;MELOXICAM;MELOXICAM;CWA;MELOXICAM 15MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;6.02;0.0;6.02;OBBL.1GR.OXICAM DERIVATI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 66: CLASSE A PER PATOL.
043171091;;;MEMANTINA ACC*28CPR RIV 20MG;ACCORD HEALTHCARE ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGB;MEMANTINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
043171053;;;MEMANTINA ACC*56CPR RIV 10MG;ACCORD HEALTHCARE ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGA;MEMANTINA 10MG 56 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042241024;;;MEMANTINA AURO*28CPR RIV 20MG;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RIVESTITE;MEMANTINA CLORIDRATO;MEMANTINA;OGB;MEMANTINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042241012;;;MEMANTINA AURO*56CPR RIV 10MG;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGA;MEMANTINA 10MG 56 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042245074;;;MEMANTINA DOC*28CPR RIV 20MG;DOC GENERICI Srl;COMPRESSE RIVESTITE;MEMANTINA CLORIDRATO;MEMANTINA;OGB;MEMANTINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042245047;;;MEMANTINA DOC*56CPR RIV 10MG;DOC GENERICI Srl;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGA;MEMANTINA 10MG 56 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042932044;;;MEMANTINA DOC*OS SOL 50ML EROG;DOC GENERICI Srl;SOLUZIONE ORALE;MEMANTINA CLORIDRATO;MEMANTINA;OGC;MEMANTINA 5MG/EROGAZIONE 50ML USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;12 SETTIMANE;ALIQUOTA 10%;52.72;0.0;52.72;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042776221;;;MEMANTINA MY*28CPR RIV 20MG;MYLAN ITALIA Srl;COMPRESSE RIVESTITE;MEMANTINA CLORIDRATO;MEMANTINA;OGB;MEMANTINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042776094;;;MEMANTINA MY*56CPR RIV 10MG;MYLAN ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGA;MEMANTINA 10MG 56 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042408068;;;MEMANTINA SAND*28CPR RIV 20MG;SANDOZ SpA;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGB;MEMANTINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042408043;042759047;;MEMANTINA SAND*56CPR RIV 10MG;SANDOZ SpA;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGA;MEMANTINA 10MG 56 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042773034;;;MEMANTINA TECN*28CPR RIV 20MG;TECNIMEDE SOC.TECNICO-MED.S.A.;COMPRESSE RIVESTITE;MEMANTINA CLORIDRATO;MEMANTINA;OGB;MEMANTINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
042773010;;;MEMANTINA TECN*56CPR RIV 10MG;TECNIMEDE SOC.TECNICO-MED.S.A.;COMPRESSE RIVESTITE DIVISIBILI;MEMANTINA CLORIDRATO;MEMANTINA;OGA;MEMANTINA 10MG 56 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;19;0.0;19;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESC.OSP/SPEC:NEUROL GER PSIC;RRL - LIMITATIVA RIPETIBILE;ESENTE PER PATOLOGIA;NOTA 85: CLASSE A PER PATOL.
041406012;020883120;;MENADERM SIMPLEX*CR 30G 0,025%;A.MENARINI IND.FARM.RIUN.Srl;CREMA DERMATOLOGICA;BECLOMETASONE DIPROPIONATO;BECLOMETASONE;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;;ALIQUOTA 10%;2.58;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 88: CLASSE A PER PATOL.
041406036;020883144;;MENADERM SIMPLEX*LOZ 30G 0,025;A.MENARINI IND.FARM.RIUN.Srl;SOLUZIONE CUTANEA;BECLOMETASONE DIPROPIONATO;BECLOMETASONE;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;2.58;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 88: CLASSE A PER PATOL.
020883094;020883017;;MENADERM*CREMA 30G 0,25+5MG/G;A.MENARINI IND.FARM.RIUN.Srl;CREMA DERMATOLOGICA;BECLOMETASONE DIPROPIONATO/NEOMICINA SOLFATO;BECLOMETASONE ED ANTIBIOTICI;;;FARMACO ETICO;N;N;;INFERIORE A +30 GRADI;48 MESI;;ALIQUOTA 10%;6.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
050150010;;;MENEC*30CPR 2,5MG;FARMITALIA Srl - SOC. UNIPERS.;COMPRESSE;TIBOLONE;TIBOLONE;SPA;TIBOLONE 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;AL RIPARO DA LUCE E UMIDITA';36 MESI;;ALIQUOTA 10%;10.28;0.0;10.28;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
050150022;;;MENEC*90CPR 2,5MG;FARMITALIA Srl - SOC. UNIPERS.;COMPRESSE;TIBOLONE;TIBOLONE;;;FARMACO GENERICO;S;;;AL RIPARO DA LUCE E UMIDITA';36 MESI;;ALIQUOTA 10%;16.7;0.0;0.0;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042874014;;;MENEZON*COLL FL 2,5ML 40MCG/ML;VISUFARMA SpA;COLLIRIO SOLUZIONE;TRAVOPROST;TRAVOPROST;LWA;TRAVOPROST 100MCG 2,5ML SOLUZIONE USO OFTALMICO MULTIDOSE;FARMACO ETICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;24 MESI;28 GIORNI;ALIQUOTA 10%;10.61;0.0;10.61;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042874026;;;MENEZON*COLL30FL 0,1ML40MCG/ML;VISUFARMA SpA;COLLIRIO SOLUZIONE;TRAVOPROST;TRAVOPROST;JYP;TRAVOPROST 40MCG/ML 0,1ML 30 UNITA' SOLUZIONE USO OFTALMICO MONODOSE;FARMACO ETICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;24 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;10.61;0.0;10.61;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
035436070;035436043;;MENJUGATE*SOSP INIET1SIR 10MCG;GSK VACCINES Srl;SOSPENSIONE INIETTABILE;VACCINO MENINGOCOCCO C/TOSSOIDE DIFTERICO;ANTIGENE MENINGOCOCCO C,POLISACCARIDICO PURIFICATO CONIUGATO;;;FARMACO ETICO;N;;;DA 2 A 8 GRADI,NO LUCE,NO CONG;36 MESI;;ALIQUOTA 10%;73.83;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
049225030;;;MENQUADFI*IM 1FL 0,5ML+SIR+2A;SANOFI Srl;SOLUZIONE INIETTABILE;VACCINO MENINGOCOCCO GRUPPO A,C,W135,Y/TOSSOIDE TETANICO;ANTIGENE MENINGOCOCCO A,C,Y,W-135 TETRAVALENTE POLISAC.PURIF;;;FARMACO ETICO;N;;;DA 2 A 8GRADI,IN FRIGO,NO CONG;42 MESI;;ALIQUOTA 10%;101.1;0.0;0.0;NON OBBLIGATORIA;MONITORAGGIO ADDIZIONALE;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
031320017;908319231;;MENTOLO ALM*1% 1FL 100G;ALMUS Srl;POLVERE USO ESTERNO;MENTOLO;ALTRI ANTIPRURIGINOSI;;;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;4.5;0.0;0.0;NON OBBLIGATORIA;EX GALENICO OFFICINALE;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
030357014;909176606;;MENTOLO MV*1% 1FL 100G;MARCO VITI FARMACEUTICI SpA;POLVERE USO ESTERNO;MENTOLO;ALTRI ANTIPRURIGINOSI;;;FARMACO GENERICO;N;;;AL RIPARO DALLA LUCE;48 MESI;;ALIQUOTA 10%;5.3;0.0;0.0;NON OBBLIGATORIA;EX GALENICO OFFICINALE;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
029818010;909176152;;MENTOLO SELLA*1% 1FL 100G;SELLA Srl;POLVERE USO ESTERNO;MENTOLO;ALTRI ANTIPRURIGINOSI;;;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;60 MESI;;ALIQUOTA 10%;4.5;0.0;0.0;NON OBBLIGATORIA;EX GALENICO OFFICINALE;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
031360011;944763212;;MENTOLO ZETA*1% 1FL 100G;ZETA FARMACEUTICI SpA;POLVERE USO ESTERNO;MENTOLO;ALTRI ANTIPRURIGINOSI;;;FARMACO GENERICO;N;;;AL RIPARO DALLA LUCE;36 MESI;;ALIQUOTA 10%;4.6;0.0;0.0;NON OBBLIGATORIA;EX GALENICO OFFICINALE;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
039766035;;;MENVEO*IM 1FL+1FL 0,5ML;GSK VACCINES Srl;SOLUZIONE INIETT POLV SOLV;VACCINO MENINGOCOCCO GRUPPO A,C,W135,Y/TOSSOIDE DIFTERICO;ANTIGENE MENINGOCOCCO A,C,Y,W-135 TETRAVALENTE POLISAC.PURIF;;;FARMACO ETICO;N;;;DA 2 A 8 GRADI,NO LUCE,NO CONG;48 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;99.34;0.0;0.0;NON OBBLIGATORIA;MONITORAGGIO INTENSIVO;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
044647016;;;MENYELES*NEBUL30F 2,5ML0,5+2,5;GENETIC SpA;SOLUZIONE PER NEBULIZZAZIONE;SALBUTAMOLO SOLFATO/IPRATROPIO BROMURO;SALBUTAMOLO E IPRATROPIO BROMURO;;;FARMACO GENERICO;S;;;PROTEGGERE DA LUCE E CALORE;36 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;6.45;0.0;0.0;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
028984096;028984060;;MEPICAIN ADR*10F 10ML 2%;MONICO SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO/ADRENALINA;MEPIVACAINA, ASSOCIAZIONI;;;FARMACO ETICO;N;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;158.32;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
028984084;028984045;;MEPICAIN ADR*IM 10F 2ML 2%;MONICO SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO/ADRENALINA;MEPIVACAINA, ASSOCIAZIONI;;;FARMACO ETICO;N;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;45.78;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
028984110;;;MEPICAIN ADR.*100CART 1,8ML 2%;MONICO SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO/ADRENALINA BITARTRATO;MEPIVACAINA, ASSOCIAZIONI;;;FARMACO ODONTOIATRICO;N;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;112.06;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;USPL - USO SPECIALISTICO;NON CONCEDIBILE;
029236066;;;MEPICAIN*100CART 1,8ML 3%;MONICO SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO;MEPIVACAINA;;;FARMACO ODONTOIATRICO;N;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;112.06;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;USPL - USO SPECIALISTICO;NON CONCEDIBILE;
029236039;;;MEPICAIN*10F 10ML 2%;MONICO SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO;MEPIVACAINA;;;FARMACO ETICO;;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;156.01;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
029236041;;;MEPICAIN*10F 2ML 3%;MONICO SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO;MEPIVACAINA;;;FARMACO ETICO;;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;45.78;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
043472048;;;MEPIVACAINA CL*5F 10ML 20MG/ML;SALF SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO;MEPIVACAINA;;;FARMACO GENERICO;N;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;15;0.0;0.0;NON OBBLIGATORIA;EX GALENICO OFFICINALE;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
029233020;;;MEPIVACAINA*2% 10F 10ML;ANGELINI (A.C.R.A.F.) SpA;SOLUZIONE INIETTABILE;MEPIVACAINA CLORIDRATO;MEPIVACAINA;;;FARMACO GENERICO;;;TAB.5 F.U. XII;NESSUNA PARTIC.CONDIZ.DI CONS.;60 MESI;;ALIQUOTA 10%;124.47;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
026783086;;;MEPRAL*14CPS 10MG;CHEPLAPHARM ARZNEIMITTEL GMBH;CAPSULE GASTRORESISTENTI;OMEPRAZOLO;OMEPRAZOLO;CSA;OMEPRAZOLO 10MG 14 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;4.61;1.52;3.09;OBBL.1GR.ANTIULC.INIB.POMPA AC;OBBL.1GR.ANTIULC.INIB.POMPA AC;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
026783098;026783062;;MEPRAL*14CPS 20MG;CHEPLAPHARM ARZNEIMITTEL GMBH;CAPSULE GASTRORESISTENTI;OMEPRAZOLO;OMEPRAZOLO;CSB;OMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;8.44;2.81;5.63;OBBL.1GR.ANTIULC.INIB.POMPA AC;OBBL.1GR.ANTIULC.INIB.POMPA AC;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
031079041;;;MERBROMINA NEW*2% SOL 100ML;NEW FA.DEM. Srl;SOLUZIONE CUTANEA;MERBROMINA;MERBROMINA;;;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;60 MESI;;ALIQUOTA 10%;1.3;0.0;0.0;NON OBBLIGATORIA;EX GALENICO OFFICINALE;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
027233030;;;MERCILON*126CPR 0,15MG+0,02MG;ORGANON ITALIA Srl;COMPRESSE;DESOGESTREL/ETINILESTRADIOLO;DESOGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;TAB.5 F.U. XII;NON SUP.+30, NO CONG,LUCE,UMID;36 MESI;;ALIQUOTA 10%;56.2;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RNR - NON RIPETIBILE (EX S/F);NON CONCEDIBILE;
037964044;;;MERCILON*21CPR 0,15MG+0,02MG;BB FARMA Srl;COMPRESSE;DESOGESTREL/ETINILESTRADIOLO;DESOGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP.+30, NO CONG,LUCE,UMID;36 MESI;;ALIQUOTA 10%;14.64;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
049840010;;;MERCILON*21CPR 0,15MG+0,02MG;NEW PHARMASHOP Srl;COMPRESSE;DESOGESTREL/ETINILESTRADIOLO;DESOGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP.+30, NO CONG,LUCE,UMID;36 MESI;;ALIQUOTA 10%;14.7;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
039352012;;;MERCILON*21CPR 0,15MG+0,02MG;FARMA 1000 Srl;COMPRESSE;DESOGESTREL/ETINILESTRADIOLO;DESOGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP.+30, NO CONG,LUCE,UMID;36 MESI;;ALIQUOTA 10%;14.95;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
040688018;;;MERCILON*21CPR 0,15MG+0,02MG;GEKOFAR Srl;COMPRESSE;DESOGESTREL/ETINILESTRADIOLO;DESOGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP.+30, NO CONG,LUCE,UMID;36 MESI;;ALIQUOTA 10%;14.95;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
041423017;;;MERCILON*21CPR 0,15MG+0,02MG;MEDIFARM Srl;COMPRESSE;DESOGESTREL/ETINILESTRADIOLO;DESOGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP.+30, NO CONG,LUCE,UMID;36 MESI;;ALIQUOTA 10%;14.95;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
